epoch,train_loss,val_loss,val_acc,lr,epoch_seconds,is_best,no_improve_count
37,0.22481511222819486,0.6302479684352875,0.75625,7.5e-05,53.76684339996427,0,8
38,0.19078913206855455,0.9506760478019715,0.65625,7.5e-05,54.441251599928364,0,9
39,0.18769154573480287,0.5467806279659271,0.8,7.5e-05,49.47259059990756,0,10
40,0.191181645107766,0.6276395916938782,0.7375,7.5e-05,57.00328439997975,0,11
41,0.1721715833991766,0.5240197062492371,0.8375,7.5e-05,53.728791299974546,1,0
42,0.17245490538577238,0.6126006722450257,0.79375,7.5e-05,56.30872840003576,0,1
43,0.18126901735862097,0.5141980588436127,0.85625,7.5e-05,55.41111930005718,1,0
44,0.13850907670954862,1.4925298929214477,0.51875,7.5e-05,52.31786109996028,0,1
45,0.16360713386287293,0.38134329319000243,0.8875,7.5e-05,58.06198300002143,1,0
46,0.14514164626598358,0.4023298591375351,0.88125,7.5e-05,55.25310110009741,0,1
47,0.14690170840670666,0.5025866746902465,0.81875,7.5e-05,64.82023840001784,0,2
48,0.14358341849098602,0.44343451261520384,0.8375,7.5e-05,55.860747900092974,0,3
49,0.12943412829190493,0.385013210773468,0.85625,7.5e-05,50.24983479990624,0,4
50,0.13560584917043647,0.4966871440410614,0.83125,7.5e-05,48.55576839996502,0,5
51,0.1305225749189655,0.3513250768184662,0.86875,7.5e-05,49.900546699995175,0,6
52,0.1049047849761943,0.5698415517807007,0.825,3.75e-05,49.69226929999422,0,7
53,0.11351917466769616,0.5105644404888153,0.85625,3.75e-05,53.3947323000757,0,8
54,0.10239348498483498,0.42495758533477784,0.85625,3.75e-05,54.54500740009826,0,9
55,0.11080091384549935,0.3779555082321167,0.875,3.75e-05,54.21448850003071,0,10
56,0.09064049071942766,0.4221028447151184,0.875,3.75e-05,50.52676020003855,0,11
57,0.10394262817377846,0.3700073450803757,0.875,3.75e-05,50.44284329994116,0,12
58,0.0822951157266895,0.4034909248352051,0.89375,1.875e-05,50.72728260001168,1,0
59,0.0846375897526741,0.32693615555763245,0.90625,1.875e-05,74.69526770000812,1,0
60,0.07391623066117366,0.3422559887170792,0.90625,1.875e-05,88.77641729998868,0,1
61,0.07215517060831189,0.5246239602565765,0.83125,1.875e-05,98.0615201999899,0,2
62,0.07255366956815124,0.37603393793106077,0.8875,1.875e-05,50.45994279999286,0,3
63,0.07086358328039448,0.353352689743042,0.8875,1.875e-05,50.5009983999189,0,4
64,0.06430982674161594,0.5325657606124878,0.84375,1.875e-05,48.86113940004725,0,5
65,0.07150086698432763,0.40833691954612733,0.875,1.875e-05,51.26275460002944,0,6
66,0.06542261317372322,0.4462308406829834,0.85,9.375e-06,51.02542209997773,0,7
67,0.06252875442927082,0.6618180692195892,0.8,9.375e-06,51.05654909997247,0,8
68,0.060475011666615806,0.3811887979507446,0.88125,9.375e-06,54.71348399994895,0,9
69,0.05673669589062532,0.38429630398750303,0.875,9.375e-06,51.92772489995696,0,10
70,0.06250146497040987,0.866829252243042,0.7375,9.375e-06,51.85881580004934,0,11
71,0.0658990410156548,0.3820693135261536,0.875,9.375e-06,54.79848690005019,0,12
72,0.06408440228551626,0.36934652626514436,0.875,4.6875e-06,51.13032379990909,0,13
73,0.05793092958629131,0.3575622171163559,0.875,4.6875e-06,51.608299200073816,0,14
74,0.05411766174559792,0.3332355260848999,0.88125,4.6875e-06,59.51262110006064,0,15
75,0.061649793138106666,0.34460056126117705,0.88125,4.6875e-06,53.73442559991963,0,16
76,0.07275418580199282,0.46106956005096433,0.8625,4.6875e-06,53.61976589995902,0,17
77,0.07454519672319293,0.3575455486774445,0.88125,4.6875e-06,50.77189780003391,0,18
78,0.05171436948391298,0.37530988454818726,0.875,2.34375e-06,54.20987599994987,0,19
79,0.05994487561595937,0.3991223037242889,0.875,2.34375e-06,55.36498220008798,0,20
