epoch,train_loss,val_loss,val_acc,lr,epoch_seconds,is_best,no_improve_count
33,0.5097071379423141,0.7806435585021972,0.61875,0.00015,50.94957960001193,0,1
34,0.4740315799911817,0.6865559458732605,0.68125,0.00015,58.74159759993199,1,0
35,0.4647154038151105,0.6741261839866638,0.725,0.00015,58.67125789995771,1,0
36,0.3989078514277935,0.9553762078285217,0.6125,0.00015,55.479726399993524,0,1
37,0.4242723447581132,0.8624032139778137,0.59375,0.00015,53.636213200050406,0,2
38,0.4048818349838257,1.1636056780815125,0.4875,0.00015,57.47802579996642,0,3
39,0.3549027430514495,1.8805689334869384,0.39375,0.00015,49.129155799979344,0,4
40,0.3270781133323908,0.6869648575782776,0.725,0.00015,54.08941490005236,0,5
41,0.2980569700400035,2.9454151153564454,0.3,0.00015,49.925575500004925,0,6
42,0.281026903539896,1.549165678024292,0.45,0.00015,56.838049500016496,0,7
43,0.23779923344651857,1.0434849262237549,0.49375,0.00015,55.006864199996926,0,8
44,0.22337193538745245,1.9917518854141236,0.35625,0.00015,57.448308999999426,0,9
45,0.1809313160677751,0.6803691983222961,0.7375,7.5e-05,53.00557419995312,1,0
46,0.1494509605690837,0.6334683895111084,0.7625,7.5e-05,51.93882979999762,1,0
47,0.14823979636033377,0.6879751443862915,0.7,7.5e-05,50.501144299982116,0,1
48,0.12150585278868675,0.6264910340309143,0.75,7.5e-05,60.22854470007587,0,2
49,0.11378245086719592,0.7213401198387146,0.68125,7.5e-05,60.03723959997296,0,3
50,0.113125113149484,2.064687395095825,0.3875,7.5e-05,54.22199970006477,0,4
51,0.08832547472169001,0.6286721765995026,0.7625,7.5e-05,57.46201839996502,0,5
52,0.08714328954617183,0.6855114877223969,0.74375,7.5e-05,54.839813900063746,0,6
53,0.07209527461479108,0.5616461277008057,0.8,7.5e-05,53.44518719997723,1,0
54,0.07774604794879754,1.5628526210784912,0.475,7.5e-05,54.438019900000654,0,1
55,0.06460178022583325,0.8089900851249695,0.69375,7.5e-05,52.77857400011271,0,2
56,0.06824369387080272,0.7148969531059265,0.70625,7.5e-05,58.99975540000014,0,3
57,0.0646194430689017,1.0552141666412354,0.5625,7.5e-05,59.954722100053914,0,4
58,0.0482292251350979,0.7183098137378693,0.7375,7.5e-05,54.19632760004606,0,5
59,0.04817505180835724,0.5915151476860047,0.7875,7.5e-05,52.40591059997678,0,6
60,0.04180542744385699,0.5328844726085663,0.7875,7.5e-05,50.16284000000451,0,7
61,0.03976726811379194,0.5991061210632325,0.78125,7.5e-05,52.97270689997822,0,8
62,0.04540787233660618,0.6204074144363403,0.73125,7.5e-05,48.97495770000387,0,9
63,0.022416807245463133,0.541530966758728,0.79375,3.75e-05,54.42370080004912,0,10
64,0.023919919311689835,0.6829566717147827,0.74375,3.75e-05,48.42688399995677,0,11
65,0.026662596967071295,0.724352341890335,0.66875,3.75e-05,51.58685590000823,0,12
66,0.020958264397146802,0.6170722305774688,0.75,3.75e-05,61.14139140001498,0,13
67,0.017740249633789062,0.5719281196594238,0.76875,3.75e-05,51.61720440001227,0,14
68,0.0153663856908679,0.5824794709682465,0.75,3.75e-05,55.77897500002291,0,15
69,0.01482671375075976,0.5847447872161865,0.75625,3.75e-05,49.576733100111596,0,16
70,0.017334855472048123,0.5985246360301971,0.76875,3.75e-05,56.85710979998112,0,17
71,0.013465698420380553,0.6207972049713135,0.775,3.75e-05,47.69922069995664,0,18
72,0.012324226593288282,0.5998453497886658,0.74375,1.875e-05,50.56336679996457,0,19
73,0.01149072463158518,0.5692732214927674,0.775,1.875e-05,52.693143900018185,0,20
